88,130
87,77
177,266
1066,937
516,436
372,403
903,417
279,201
86,86
203,153
168,173
83,79
168,138
951,764
248,238
544,471
192,158
361,300
356,332
254,262
1745,987
162,169
399,325
85,63
177,172
373,300
78,152
388,368
870,448
257,314
893,883
5155,4888
9,13
7130,3226
35,132
592,388
259,168
70,64
33,31
1184,804
388,360
235,536
1143,796
345,214
1722,1464
155,156
499,426
139,119
41,51
260,235
219,245
367,308
217,202
0,5
1213,912
322,304
99,34
460,460
584,965
618,530
2100,1652
79,67
239,219
457,288
458,414
113,90
950,434
42,76
4268,2003
740,383
116,108
133,156
1411,847
51,83
677,625
467,428
505,364
93,63
278,242
112,229
67,105
225,148
440,341
1296,995
135,191
24,53
246,397
95,119
185,183
174,254
856,1454
133,201
265,195
7123,2358
281,250
279,356
454,416
236,172
483,584
160,451
861,438
816,700
221,116
813,707
1824,1980
151,167
469,368
556,482
36,140
822,760
275,319
300,293
399,298
173,209
48,151
446,437
90,87
102,197
33,76
756,699
65,37
109,108
221,460
261,273
