age,default_avatar,default_background,default_profile_background_color,default_profile_link_color,default_profile_sidebar_border_color,default_profile_sidebar_fill_color,default_profile_text_color,favourites_count,followers_by_friends,followers_by_status,followers_count,folpd,friends_by_status,friends_count,fripd,is_bot,lang,listed_count,statuses_count,time_zone_nil,tpd,utc_offset
1010717.986396,false,false,false,false,false,false,false,1,0.22321428571428573,0.04401408450704225,25,2.137094648616343,0.19718309859154928,112,9.574184025820163,false,en,0,568,true,48.55479041675547,
6139093.986422,false,false,false,false,false,false,true,0,0.8636363636363636,0.02109938922820655,38,0.5348020420046237,0.024430871737923375,44,0.6192444696897661,false,nl,0,1801,false,25.346802043450307,3600
31361026.986447,false,true,true,true,true,true,true,506,2.625,0.06295278541094179,756,2.0827889350758677,0.02398201348988259,288,0.7934434038384766,false,en,7,12009,false,33.084936932975246,32400
6518840.986473,false,false,true,true,true,true,true,27,0.5129533678756477,0.20412371134020618,198,2.6242701786234712,0.3979381443298969,386,5.11600145933745,false,en,1,970,false,12.856273097302719,-18000
26021591.986499,false,false,true,true,true,true,true,582,2.1461412151067325,0.03200999240772942,1307,4.3396576219688505,0.014915138007886165,609,2.022074592026957,false,en,10,40831,false,135.5719666125764,-10800
8693174.986525,false,false,true,true,true,true,true,30,1.088235294117647,0.036345776031434185,296,2.9418940766322215,0.03339882121807466,272,2.703362124473163,false,en,1,8144,false,80.94184243277392,-21600
6754148.986551,true,true,true,true,true,true,true,3,0.05263157894736842,0.010548523206751054,5,0.0639606856259593,0.20042194092827004,95,1.215253026893407,false,en,0,474,true,6.063472997343635,
18038254.986574,false,false,false,false,false,false,false,609,1.0625,0.012460851602585461,187,0.8956963970195702,0.01172786033184514,176,0.8430083736655714,false,en,1,15007,false,71.88083331591268,-21600
24765568.986599,false,true,true,true,true,true,true,3,0.36936936936936937,0.13085106382978723,123,0.4291118853658635,0.35425531914893615,333,1.1617419335515777,false,en,0,940,true,3.279391644259842,
30244784.986623,false,false,false,true,true,true,true,10,0.630718954248366,0.8464912280701754,193,0.5513413306582635,1.3421052631578947,306,0.8741473947224571,false,en,0,228,false,0.6513255097932463,-18000
16501060.986647,false,false,false,false,false,false,true,28,1.2097902097902098,0.034634634634634634,346,1.8116653240771674,0.028628628628628628,286,1.4975037071853547,false,en,0,9990,true,52.30790921252974,
94349367.986671,false,false,false,false,false,false,false,48,2.5464362850971924,0.10724031289794433,1179,1.0796638300151142,0.04211388029834455,463,0.42399012154114374,false,en,17,10994,false,10.06770495944575,-21600
24862823.986695,false,false,true,true,true,true,true,13,1.0648148148148149,0.024071166928309785,230,0.7992656027581997,0.02260596546310832,216,0.750614653025122,false,en,0,9555,false,33.20427319285008,-18000
85189685.98671699,false,false,false,false,false,false,false,3,1.1953488372093024,0.01231963951871914,257,0.2606512718389516,0.010306313216049088,215,0.2180545659353148,false,en,3,20861,false,21.1573781394263,-18000
23309558.986742,false,true,true,true,true,true,true,31,0.9520958083832335,0.016958191126279862,159,0.5893547796340253,0.017811433447098977,167,0.6190078503074619,false,en,1,9376,true,34.75339882924108,
35182250.986766,false,false,false,false,false,false,false,67,1.0015329586101176,0.13968072976054732,1960,4.813336135418839,0.13946693272519955,1957,4.805968784191432,false,en,13,14032,false,34.459557475613735,0
63832945.98679,false,true,true,true,true,true,true,2,0.7025316455696202,0.20404411764705882,111,0.1502421649469844,0.29044117647058826,158,0.21385821677138991,false,en,1,544,false,0.7363219615420122,-21600
4907875.986814,false,false,true,true,true,true,true,2,0.8596491228070176,0.03284182305630027,49,0.862613483179072,0.03820375335120643,57,1.0034483375758596,false,en,0,1492,false,26.265700344973464,-18000
16576471.986836,false,false,false,false,false,false,false,28,0.8326530612244898,0.04903846153846154,612,3.189870561237175,0.05889423076923077,735,3.830971997564716,false,en,0,12480,false,65.048340856613,-18000
433437.986859,false,true,true,true,true,true,true,0,0.11764705882352941,0.6666666666666666,2,0.398672948004943,5.666666666666667,17,3.3887200580498344,false,en,0,3,false,0.5980094220101739,-18000
40225487.986882,false,false,false,false,false,false,false,19,0.9949238578680203,0.017669596574261887,392,0.841973626548462,0.017759747577191797,394,0.8462694103574039,false,en,7,22185,false,47.65098190045669,32400
37841292.986905,false,false,false,false,false,false,false,6,0.43345323741007197,0.027511415525114154,241,0.5502560392744205,0.06347031963470319,556,1.2694703644671947,false,en,2,8760,false,20.001007900598776,-21600
19861013.986929,false,false,false,false,false,false,true,10,0.5676767676767677,0.08276877761413844,281,1.2224149288638182,0.14580265095729014,495,2.1533643764684003,false,en,3,3395,true,14.76903446083021,
57102923.986952,false,false,false,false,false,false,false,5,0.3588235294117647,0.011761303383784826,122,0.1845929991677422,0.032777402872842955,340,0.5144395058773323,false,en,0,10373,false,15.69494410136987,0
15198920.986976,false,false,false,false,false,false,false,60,1.2857142857142858,0.07534246575342465,99,0.5627767923346239,0.05859969558599695,77,0.4377152829269585,false,en,0,1314,true,7.46958288007921,
16338515.986999,false,false,true,true,true,true,true,12,0.48109965635738833,0.03310475289666588,140,0.7403365158513878,0.06881059352092693,291,1.5388423293769076,false,en,1,4229,false,22.363450896686384,-32400
77110463.987021,false,false,false,false,false,false,false,8,1.4584615384615385,0.02333481022005612,474,0.5311030161469463,0.01599960616354059,325,0.3641529119151051,false,en,4,20313,false,22.760117229943756,-32400
29173509.987046,false,false,false,false,false,false,false,18,1.207343412526998,0.030858404637041127,559,1.655529280550602,0.025558929064311346,463,1.3712165597405748,false,en,0,18115,false,53.649218098708886,-28800
84829607.987069,false,false,false,false,false,false,false,172,1.610062893081761,0.009455915487755328,512,0.521478302796597,0.005873010009973036,318,0.3238869146275815,false,en,2,54146,false,55.148367545362376,-18000
37386759.987092,false,false,true,true,true,true,true,4,1.1153846153846154,0.01958400864397623,145,0.33509188826000674,0.01755807671528903,130,0.3004272101641601,false,en,0,7404,false,17.110485108119235,-28800
8710100.987116,false,false,false,false,false,false,false,3,0.425531914893617,0.16597510373443983,40,0.39678070381849057,0.3900414937759336,94,0.932434653973667,false,en,0,241,false,2.3906037405072293,-21600
54768297.98714,false,false,true,true,true,true,true,30,1.1211498973305956,0.04056463595839525,546,0.8613450067605277,0.0361812778603269,487,0.7682692642717807,false,en,22,13460,false,21.23388972710135,-28800
32898209.987163,false,false,false,false,false,false,false,15,2.015873015873016,0.030307851404025136,381,1.0006137115922074,0.015034603452390423,189,0.4963674317347473,false,en,1,12571,false,33.01499991713067,-28800
45030627.987186,false,false,false,false,false,false,false,4,0.5350877192982456,0.05204778156996587,61,0.11704033977716351,0.09726962457337884,114,0.21873112679667592,false,en,0,1172,true,2.248709478997505,
13586534.987211,false,true,true,true,true,true,true,112,1.7654867256637168,0.03608736942070275,798,5.074671361378712,0.02044046488490933,452,2.8743752573224897,false,en,2,22113,false,140.62181430349904,7200
8017775.987236,false,true,true,true,true,true,true,38,1.0289017341040463,0.023960156144837798,178,1.9181379006439594,0.02328711805088168,173,1.8642576225364478,false,en,0,7429,false,80.05531721287124,-36000
34745266.98726,false,false,true,true,true,true,true,48,1.183794466403162,0.019655455291222312,599,1.4895151048621667,0.01660377358490566,506,1.2582548298168248,false,en,1,30475,false,75.78125679579038,-18000
8341577.987284,false,true,true,true,true,true,true,79,0.7641509433962265,0.022437673130193906,81,0.8389779500550434,0.029362880886426593,106,1.0979217618006905,false,en,0,3610,false,37.39148641604687,-28800
60462526.987307,false,false,false,false,false,false,false,13,1.2748735244519394,0.042514902710606234,756,1.080312108253547,0.03334832977167922,593,0.8473876722147811,false,en,5,17782,false,25.410198292282857,-21600
87942759.987331,false,false,false,false,false,false,false,113,0.7674418604651163,0.02490907843271804,363,0.35663197293917126,0.032457284018390174,473,0.4647022677692336,false,en,6,14573,false,14.317349150531074,-18000
26514875.987356,false,true,true,true,true,true,true,5,1.0548780487804879,0.049442697913689625,173,0.5637288293230174,0.04687053443841097,164,0.5344018960056753,false,en,2,3499,true,11.401659964170294,
6345432.98738,false,false,false,false,false,false,false,0,0.6886792452830188,0.167816091954023,292,3.9758988945517175,0.24367816091954023,424,5.773223052364588,false,en,0,1740,true,23.692000262069687,
15133891.987405,false,false,false,false,false,false,false,14,1.0679611650485437,0.08068459657701711,330,1.8839833153110481,0.07555012224938876,309,1.7640934679733056,false,en,0,4090,false,23.349975029162767,-21600
59502976.987428,false,false,false,false,false,false,true,27,0.6315068493150685,0.08045375218150087,461,0.6693849957862247,0.1273996509598604,730,1.0599805790107426,false,en,0,5730,false,8.320121531139257,-21600
98103687.987452,false,false,false,false,false,false,false,33,1.0371517027863777,0.07057088687592164,335,0.29503477997382344,0.06804297451021699,323,0.28446636994491326,false,en,0,4747,false,4.180686867270993,-25200
81985794.98747501,false,false,false,false,false,false,false,281,1.0836197021764031,0.04837142711049752,946,0.9969336762847956,0.0446387482742752,873,0.9200032763178094,false,en,28,19557,false,20.609970303490975,-18000
37546768.987499,false,false,false,false,false,false,true,5,0.9436008676789588,0.5023094688221709,1305,3.0029747709455954,0.5323325635103926,1383,3.182462918174697,false,en,1,2598,false,5.978335980779524,-25200
43185415.987524,false,false,true,true,true,true,true,6,1.0577507598784195,0.023770491803278688,348,0.6962350439945454,0.022472677595628415,329,0.6582222111328048,false,en,3,14640,false,29.289888057704278,-18000
14536475.987547,false,false,true,true,true,true,true,18,0.9545454545454546,0.12436548223350254,147,0.8737193258446498,0.13028764805414553,154,0.9153250080277915,false,en,0,1182,false,7.025416620057947,-18000
72801135.987571,false,false,false,false,false,false,false,31,1.0982367758186398,0.05131222784512181,436,0.517442475161771,0.04672237260209486,397,0.47115748311749706,false,en,1,8497,false,10.084194292316075,-28800
33947002.987595,false,false,true,true,true,true,true,61,0.9364620938628159,0.07249860257126886,1297,3.3010513488019266,0.07741755170486306,1385,3.525023992360013,false,en,2,17890,false,45.53262037785017,-18000
97764502.98761901,false,false,false,false,false,false,false,1146,11.239482200647249,0.014705135153444888,3473,3.06928579218559,0.0013083463180001355,309,0.2730807111388877,false,en,134,236176,false,208.72203894478727,-18000
63923819.987645,false,false,false,false,false,false,false,98,1.2150537634408602,0.0234943516529212,339,0.4581953957954752,0.019336059324970546,279,0.3770988655661993,false,en,2,14429,false,19.502363911307743,-21600
19063000.98767,false,true,true,true,true,true,true,5,0.9742765273311897,0.018329199685439477,303,1.3732989898561765,0.018813138951061643,311,1.409557709060374,false,en,2,16531,false,74.92411089543243,-32400
96727911.987693,false,false,true,true,true,true,true,2,1.007728894173603,0.08483908103508685,1695,1.5140200691877383,0.0841883978177086,1682,1.5024081158547662,false,en,18,19979,false,17.845785818467704,-21600
19159528.987717,false,false,false,false,false,false,false,26,0.7781456953642384,0.06625317169438963,235,1.0597337759718108,0.08514237383704538,302,1.3618706397596605,false,en,0,3547,true,15.995215759033181,
34716564.987741,false,false,false,false,false,false,false,11,0.8051948051948052,0.015327564894932014,124,0.30860196000905066,0.01903584672435105,154,0.38326372452739144,false,en,0,8090,false,20.133789165108354,-18000
54943382.987765,false,false,false,false,false,false,false,27,0.45774647887323944,0.07254464285714286,65,0.10221431034288476,0.15848214285714285,142,0.22329895490292562,false,en,0,896,false,1.4089849548804831,-25200
72985364.98778899,false,false,true,true,true,true,true,4,0.9595959595959596,0.023638897183238777,475,0.5623045114162826,0.024634219169901463,495,0.5859804908443447,false,en,12,20094,false,23.78725653136651,-21600
84048685.987813,false,false,false,false,false,false,false,20,0.7727272727272727,0.05254120879120879,153,0.15728026969887415,0.06799450549450549,198,0.20353917255148904,false,en,0,2912,false,2.99346500237345,-18000
84974349.98783699,false,false,true,true,true,true,true,12,0.8888888888888888,0.05171907140758154,176,0.17895282520167216,0.05818395533352924,198,0.2013219283518859,false,en,0,3403,false,3.46009354637113,-28800
58099820.987862,false,false,false,false,false,false,false,17,1.2943089430894308,0.027163527163527164,796,1.1837282599263663,0.020986895986895987,615,0.9145639194154872,false,en,4,29304,false,43.577855438296524,-21600
43720032.987893,false,false,true,true,true,true,true,173,0.667632150615496,0.09328207203561312,922,1.8220663287706056,0.1397207608255767,1381,2.7291470716186943,false,en,2,9884,false,19.532867238147013,-21600
18543903.987928,false,false,false,false,false,false,false,96,0.924963924963925,0.06830047948854555,641,2.9865555837669766,0.07384123601491742,693,3.2288346638855323,false,en,4,9385,false,43.7267147482958,-21600
55101347.987952,false,false,false,false,false,false,false,11,1.1570247933884297,0.06839276990718124,140,0.21952276018081252,0.05911089399120664,121,0.189730385584852,false,en,0,2047,false,3.2097363577868276,-28800
36108821.987977,false,false,false,false,false,false,false,101,1.0818713450292399,0.04710975299210593,185,0.44266190697995944,0.04354469060351413,171,0.4091631680733905,false,en,0,3927,false,9.396396263299701,-21600
48576860.988002,false,false,true,true,true,true,true,1,0.5858585858585859,0.04747982692082797,406,0.7221215880676425,0.08104315284762016,693,1.2325868485982427,false,en,8,8551,true,15.209018964449916,
53884503.988026,false,false,false,false,false,false,false,320,1.0964028776978416,0.03237868615619954,762,1.2218132325134492,0.029531741310444462,695,1.1143834601008906,false,en,5,23534,false,37.735108417287556,-21600
41964894.98805,false,false,true,true,true,true,true,201,1.0277008310249307,0.02780484148991981,371,0.7638384418482175,0.02705538484598666,361,0.7432498046016525,false,en,0,13343,false,27.47141867811723,-21600
27382111.988075,false,false,false,false,false,false,true,89,1.3860407659048795,0.06474508785596815,2244,7.080593348110174,0.04671225367148504,1619,5.10850295480873,false,en,27,34659,false,109.3610895063179,-18000
19683038.988099,false,false,true,true,true,true,true,4,1.0384615384615385,0.06994818652849741,108,0.4740731350296084,0.06735751295336788,104,0.4565148707692757,false,en,0,1544,false,6.7774900044983974,-32400
54234688.988123,false,false,false,false,false,false,false,23,1.895798319327731,0.04641402296012838,1128,1.7969901149674827,0.024482574167798213,595,0.9478804241185034,false,en,3,24303,false,38.71653436529818,-21600
14653111.988148,false,true,true,true,true,true,true,0,0.975609756097561,0.10318142734307825,240,1.4151260166963167,0.1057609630266552,246,1.4505041671139225,false,en,1,2326,true,13.714929645151276,
88969310.988172,false,false,false,false,false,false,false,341,4.48087431693989,0.11033369214208827,820,0.7963195310056396,0.0246232508073197,183,0.17771521240736013,false,en,9,7432,false,7.2173740907733075,-28800
58486572.988195,false,false,false,false,false,false,false,5,1.625,0.07454128440366972,130,0.1920440782582033,0.045871559633027525,80,0.11818097123581942,false,en,0,1744,true,2.5763451729409517,
26857871.988218,false,false,false,false,false,false,true,39,1.0224215246636772,0.06256002195088489,456,1.4669218774024417,0.06118809164494444,446,1.4347525379858819,false,en,1,7289,false,23.448231500850856,-21600
86722413.98824301,false,false,false,false,false,false,false,35,0.9585277345775013,0.5047775047775048,1849,1.8421258432871863,0.5266175266175266,1929,1.9218284216879522,false,en,7,3663,false,3.6493818085241743,-21600
22862209.988266,false,false,false,false,false,false,false,12,1.421994884910486,0.018242068309327734,556,2.1012141881577957,0.012828504872207094,391,1.4776524236866369,false,en,1,30479,false,115.18508496559832,-28800
9063123.988289,false,false,true,true,true,true,true,55,0.9822485207100592,0.17382198952879582,498,4.747502081575211,0.1769633507853403,507,4.833300311966192,false,en,6,2865,false,27.312436674131494,0
95661163.988314,false,false,false,false,false,false,true,123,0.7385321100917431,0.013335542118777438,161,0.14541324211462361,0.018056821005549572,218,0.1968949489502378,false,en,0,12073,false,10.904186782918671,-18000
24277677.988338,false,false,false,true,false,false,false,0,0.2458233890214797,0.19807692307692307,309,1.0996768312364524,0.8057692307692308,1257,4.4734426435738985,false,en,3,1560,false,5.551766526631548,-21600
43783387.988362,false,false,true,true,true,true,true,2,1.555045871559633,0.06790865384615384,339,0.668966047300453,0.04366987179487179,218,0.4301905554911663,false,en,0,4992,false,9.850969050513537,-21600
65643619.988386,false,false,false,false,false,false,true,43,0.9870503597122302,0.02651617641374512,686,0.9029118139810375,0.026864056279231573,695,0.914757595797129,false,en,4,25871,false,34.05135792930683,-21600
15008129.988417,false,false,false,false,false,false,false,33,0.8184818481848185,0.10220482175973625,496,2.855412368700162,0.1248712136822584,606,3.488669144016963,false,en,0,4853,true,27.93813755101559,
53204544.988446,false,false,false,false,false,false,false,8,1.004149377593361,0.028350515463917526,242,0.39298898251152475,0.02823336457357076,241,0.3913650610961952,false,en,0,8536,false,13.861793201316381,-21600
24568169.988473,false,false,false,false,false,false,true,10,16.234177215189874,0.2849472319940752,7695,27.061356230919962,0.017552305128679873,474,1.6669373428794163,false,en,71,27005,false,94.96971085329214,0
5929166.988498,false,false,false,false,false,false,false,66,0.75,0.08095238095238096,51,0.7431735366102489,0.10793650793650794,68,0.9908980488141665,false,en,0,630,false,9.180378981663758,-18000
33331680.988527,false,true,true,true,true,true,true,2,0.7559808612440191,0.12135176651305683,158,0.4095563018467863,0.16052227342549924,209,0.5417548549745789,false,en,0,1302,true,3.3749512974973404,
85191451.98855501,false,false,true,true,true,true,false,11,1.0277136258660509,0.03782083970763216,445,0.45131288530169394,0.03680095189529152,433,0.439142650192445,false,en,1,11766,false,11.93291552462917,-18000
92663067.988587,false,false,false,false,false,false,false,0,1.7029411764705882,0.07758274152485596,579,0.5398655698099512,0.04555808656036447,340,0.3170195055878883,false,en,2,7463,false,6.9585781476543,-28800
92774256.988616,false,false,false,true,false,false,true,9,0.95,0.00946497957557039,95,0.0884728184997121,0.009963136395337252,100,0.09312928263127788,false,en,2,10037,false,9.347386097701563,-18000
15136084.988643,false,true,true,true,true,true,true,1,0.4166666666666667,0.049019607843137254,20,0.11416426383016999,0.11764705882352941,48,0.27399423319244415,false,en,0,408,false,2.3289509821360834,-21600
37368320.98867,false,false,false,false,false,false,false,2,1.1804878048780487,0.0292482475223592,242,0.5595327659044865,0.024776408025138988,205,0.4739843678116772,false,en,5,8274,false,19.130471508653276,-25200
13341208.9887,false,true,true,true,true,true,true,4,0.44537815126050423,0.13350125944584382,53,0.343237258623002,0.29974811083123426,119,0.77066478822912,false,en,0,397,true,2.5710413523277857,
58358377.988726,false,false,false,false,false,false,false,10,1.2358490566037736,0.06313253012048192,131,0.19394644591022703,0.05108433734939759,106,0.1569337653930108,false,en,2,2075,false,3.0720524829293265,-28800
19056894.98875,false,false,false,false,false,false,false,0,1.4745762711864407,0.10092807424593968,87,0.39443991292576663,0.06844547563805105,59,0.2674937340531342,false,en,1,862,false,3.9081287924377257,-14400
34082566.988775,false,true,true,true,true,true,true,0,0.9712230215827338,0.02913249892101856,135,0.34222774369782055,0.029995684074233923,139,0.35236782499258107,false,en,1,4634,false,11.747284179969185,-32400
79823556.988799,false,false,false,true,false,false,true,99,1.832167832167832,0.022370218579234973,524,0.5671709168052991,0.012209699453551912,286,0.3095627523021366,false,en,3,23424,false,25.353838845893108,-18000
3460499.988823,false,false,false,false,false,false,false,10,0.8,0.08839779005524862,32,0.7989596904857614,0.11049723756906077,40,0.998699613107779,false,en,0,362,false,9.038231498628011,-14400
36436936.988847,false,false,false,false,false,false,true,26,1.0618556701030928,0.02860316578728131,515,1.221178388666733,0.026936961955012495,485,1.1500417835017434,false,en,2,18005,false,42.693819199896964,-21600
88558253.988874,false,false,false,false,false,false,false,8,0.8648310387984981,0.018000416796915702,1382,1.348319265813378,0.020813795977909763,1598,1.5590551279087028,false,en,10,76776,false,74.9048914269845,-21600
7412071.9889,false,true,true,true,true,true,true,8,1.0735294117647058,0.041571753986332574,73,0.8509361497623251,0.0387243735763098,68,0.7926528518336127,false,en,1,1756,true,20.46909423264999,
54407330.988926,false,false,false,false,false,false,false,7,0.6221374045801527,0.05593685655456417,489,0.7765424113268178,0.08991077556623199,786,1.248184734770736,false,en,2,8742,false,13.882482126420072,-25200
56590253.98895,false,false,false,false,false,false,false,27,1.0114942528735633,0.04623467600700525,264,0.40306587074961464,0.0457092819614711,261,0.3984855767638376,false,en,0,5710,false,8.717826219622964,-18000
30043523.988976,false,false,false,false,false,false,false,11,0.8070175438596491,0.049783549783549784,92,0.26457615301438553,0.06168831168831169,114,0.3278443635178474,false,en,1,1848,false,5.314529682289493,-21600
88211070.989,false,false,false,false,false,false,false,23,1.0033557046979866,0.020722156767620764,299,0.2928611988309236,0.020652851895488253,298,0.2918817299385191,false,en,2,14429,false,14.132756648600628,-18000
50285188.989026,false,false,false,false,false,false,false,7,0.738013698630137,0.1228970630168235,431,0.7405440995383954,0.16652409466780724,584,1.0034286638757113,false,en,0,3507,false,6.025726582555238,-21600
40163150.989052,false,false,true,true,true,true,true,9,1.047244094488189,0.012655016017000222,399,0.8583390284639969,0.012084113038789685,381,0.8196169670295717,false,en,0,31529,false,67.8259930537428,-18000
45860005.989082,false,false,false,false,false,false,false,190,1.087719298245614,0.0175822395073732,434,0.8176536219580554,0.016164316966456004,399,0.751713813735697,false,en,0,24684,false,46.50452074750165,-21600
86816426.989116,false,false,false,false,false,false,false,5,0.6,0.016161821508436675,159,0.158237334527961,0.02693636918072779,265,0.26372889087994106,false,en,0,9838,false,9.790810673497813,-18000
56572283.989142,false,true,true,true,true,true,true,204,1.0407239819004526,0.06944444444444445,230,0.3512674157509993,0.06672705314009662,221,0.3375221690477112,false,en,0,3312,true,5.058250786814747,
67074632.989169,false,true,true,true,true,true,true,5,0.2638888888888889,0.05654761904761905,19,0.024474230075399114,0.21428571428571427,72,0.09274445081204014,false,en,0,336,false,0.4328074371228733,7200
818974.989196,false,true,true,true,true,true,true,0,0.28888888888888886,0.48148148148148145,26,2.7429409073793694,1.6666666666666667,90,9.494795448632487,false,en,0,54,true,5.696877269193404,
58546515.989222,false,false,true,true,true,true,true,86,0.5942028985507246,0.030654205607476635,82,0.12101147062796455,0.05158878504672897,138,0.20365345056902048,false,en,2,2675,false,3.9476302918270942,-18000
428631.989244,true,false,false,false,false,false,true,0,0,0.0,0,0.0,0.0,0,0.0,true,en,0,54,true,10.884861879317933,
94569541.989268,false,false,true,true,true,true,true,10,1.0729166666666667,0.022198275862068965,103,0.09410217933602069,0.020689655172413793,96,0.08770688559473958,false,en,0,4640,false,4.239166137079169,-18000
57261198.989293,false,false,false,false,false,false,false,78,0.9051987767584098,0.016415261756876662,296,0.44662704329295233,0.018134427684117126,327,0.4934021728270287,false,en,9,18032,false,27.20803663736175,-18000
16721565.989319,false,false,false,false,false,false,false,703,1.2625368731563422,0.02604832329133954,428,2.211467515877976,0.02063173270038342,339,1.7516062800997168,false,en,0,16431,false,84.89865129298491,-18000
1214306.989342,false,true,true,true,true,true,true,0,2.0,0.03333333333333333,2,0.14230338910667403,0.016666666666666666,1,0.07115169455339561,false,en,0,60,true,4.269101673210768,
75231828.989368,false,false,false,false,false,false,false,19,1.4057971014492754,0.00635357306609026,194,0.22279931546483722,0.0045195519748477105,138,0.1584861110007647,false,en,2,30534,false,35.06677473403923,-32400
10275521.989393,false,true,true,true,true,true,true,21,1.2286689419795223,0.030432393592290462,720,6.053999014763872,0.024768587007058626,586,4.927282531461556,false,en,1,23659,true,198.93272595880592,
8909323.989418,false,false,true,true,true,true,true,9,0.7243589743589743,0.1662742789876398,565,5.47920359142327,0.22954679223072397,780,7.564210267807274,false,en,8,3398,false,32.95280319232308,0
29646960.989441,false,false,false,false,false,false,false,61,1.1375,0.017030036492935344,182,0.5304017503041158,0.014971460653129971,160,0.4662872530146388,false,en,0,10687,false,31.145074206048633,-21600
73860205.98946701,false,false,false,false,false,false,false,17,0.8926038500506586,0.03606369478898031,881,1.030573892670295,0.04040279995087805,987,1.154570297463801,false,en,12,24429,false,28.576492195282253,-18000
38251932.989492,false,false,true,true,true,true,true,22,1.0154320987654322,0.02526493626171095,329,0.743115387340143,0.024880970665028413,324,0.7318218404201182,false,en,7,13022,false,29.412913598615056,-21600
23318918.989516,false,false,true,true,true,true,true,34,0.5477707006369427,0.09723007348784624,172,0.6372851162902582,0.17750141322781232,314,1.1634158518322655,false,en,2,1769,false,6.554403318125649,-18000
86147680.98954,false,false,false,false,false,false,false,1,1.4612068965517242,0.01071090047393365,339,0.33999290130113063,0.007330173775671406,232,0.23267950767511542,false,en,3,31650,false,31.742700077230925,-21600
27896870.989567,false,false,false,false,false,false,false,7,0.7334801762114538,0.13834648940589947,333,1.031341472337698,0.188616535105941,454,1.4060931785024975,false,en,0,2407,false,7.454771543294612,-18000
61215614.989596,false,false,false,false,false,false,false,19,0.9096209912536443,0.020249221183800622,312,0.4403582322023151,0.02226116303219107,343,0.48411177450448406,false,en,4,15408,false,21.74692192876226,-21600
97735112.98962899,false,false,false,false,false,false,false,9,0.4515181194906954,0.02117787578096288,461,0.4075341889073591,0.04690371187063579,1021,0.9025865658881176,false,en,8,21768,false,19.24339311092355,-10800
2302582.989655,false,false,true,true,true,true,true,1,0.46153846153846156,0.41379310344827586,24,0.9005538602998572,0.896551724137931,52,1.9512000306513855,false,en,0,58,false,2.176338495728436,-18000
21783333.989682,false,false,false,false,false,false,false,4,1.0201342281879195,0.04914322664080181,152,0.6028829198605472,0.04817329453604914,149,0.5909839148633538,false,en,0,3093,false,12.267874152164007,-18000
91164418.98970701,false,false,false,false,false,false,false,31,0.517799352750809,0.023111367904087823,160,0.1516381078626712,0.04463382926476961,309,0.29285109580979335,false,en,0,6923,false,6.561191379583313,-21600
76529745.989739,false,false,false,false,false,false,false,5,1.0287769784172662,0.018892852424362533,143,0.16144310738539008,0.018364381027876867,139,0.1569272162697251,false,en,0,7569,false,8.545194963637272,-32400
57938588.989777,false,false,false,false,false,false,false,60,1.1548946716232962,0.0360235003092146,932,1.389830187514575,0.031192022263450834,807,1.2034259241677046,false,en,9,25872,false,38.5812088104931,-21600
58039853.989807,false,true,true,true,true,true,true,3,1.0304878048780488,0.02776408739937572,169,0.2515788548083285,0.026942664695252177,164,0.24413569342347508,false,en,1,6087,true,9.061304669931523,
18187701.989835,false,false,false,false,false,false,false,208,1.289544235924933,0.06178548490687219,481,2.2849725613060268,0.047912652536929994,373,1.7719225891210848,false,en,19,7785,true,36.98235216168676,
74301144.98986499,false,false,false,false,false,false,false,46,1.066137566137566,0.013400279311032786,1209,1.405867971674461,0.012568996475360777,1134,1.3186553183448155,false,en,21,90222,false,104.91333344947897,-21600
21772421.989899,false,false,false,false,false,false,false,14,10.981818181818182,0.08845496704906029,1812,7.190601030633575,0.008054674151818403,165,0.654773272657121,false,en,110,20485,false,81.29109388110146,-10800
40929728.989926,false,false,false,false,false,false,false,55,0.934984520123839,0.06948918545789232,302,0.6375023887018253,0.0743212149102623,323,0.6818320250023001,false,en,0,4346,false,9.174123779133788,-28800
82502539.989953,false,false,true,false,false,false,false,21,2.9885057471264367,0.045434687636522496,520,0.5445650522452761,0.015203145478374836,174,0.18221984440515226,false,en,6,11445,false,11.985667351821943,-18000
38790329.989979,false,false,false,false,false,false,false,48,5.649214659685864,0.2356409696440271,1079,2.403320622022789,0.04171216422799738,191,0.42542561520516814,false,en,5,4579,false,10.199077968714999,0
96329457.990003,false,false,false,false,false,false,false,280,0.3626373626373626,0.01179956070899525,231,0.20718895773368137,0.03253818256116872,637,0.5713392470837941,false,en,9,19577,false,17.55903993745631,0
97768812.990024,false,false,false,false,false,false,false,57,4.8674040511727075,0.9400818469616246,36525,32.277777580483075,0.19313823900342317,7504,6.631415276220395,false,en,150,38853,false,34.335071658714504,-28800
7255816.990049,false,true,true,true,true,true,true,8,0.8880597014925373,0.059233449477351915,357,4.251044374779109,0.0666998506719761,402,4.7868903043744355,false,en,6,6027,true,71.76763150366335,
24243529.990074,false,false,false,false,false,false,false,16,1.0873362445414847,0.05974088291746641,249,0.8873955240348187,0.054942418426103645,229,0.8161187751163931,false,en,0,4168,false,14.854074474608764,-28800
84746027.990098,false,false,false,false,false,false,false,72,1.2131147540983607,0.016467970116038785,518,0.5281097068670486,0.013574948338896838,427,0.4353336772823072,false,en,1,31455,false,32.0689012152583,-18000
93831743.990122,false,false,false,false,false,false,false,1,0.6589403973509934,0.03400546821599453,199,0.183238627663247,0.05160628844839371,302,0.27808073142865225,false,en,0,5852,false,5.388504769273146,-21600
